CET,Temperatura maksymalnaC,Temperatura średniaC,Temperatura minimalnaC, Mean Wilgotność, Max Ciśnienie na poziomie morzahPa, Mean Ciśnienie na poziomie morzahPa, Min Ciśnienie na poziomie morzahPa, Max Prędkość wiatruKm/h, Mean Prędkość wiatruKm/h, CloudCover
2011-3-22,12,3,-4,72,1034,1033,1031,19,6,5
2011-3-23,12,8,4,70,1033,1032,1031,24,14,4
2011-3-24,14,8,3,65,1031,1027,1025,40,19,2
2011-3-25,10,8,5,68,1024,1016,1010,37,18,5
2011-3-26,7,2,-3,83,1018,1012,1008,24,14,5
2011-3-27,6,-1,-8,67,1020,1017,1013,19,10,1
2011-3-28,11,3,-4,60,1013,1011,1010,32,10,2
2011-3-29,11,3,-4,70,1017,1015,1013,26,5,1
2011-3-30,17,6,-4,60,1017,1016,1015,21,6,
2011-3-31,18,9,0,55,1019,1018,1017,26,8,1
2011-4-1,18,13,7,68,1021,1018,1017,32,16,5
2011-4-2,15,8,2,78,1022,1021,1019,16,5,5
2011-4-3,19,11,4,61,1019,1016,1014,16,11,3
2011-4-4,19,11,4,65,1020,1013,1010,35,14,5
2011-4-5,12,8,3,87,1024,1023,1021,19,11,5
2011-4-6,14,8,2,76,1025,1023,1022,27,11,6
2011-4-7,21,16,10,74,1022,1015,1008,48,24,5
2011-4-8,13,9,6,68,1014,1010,1003,50,31,6
2011-4-9,10,7,3,59,1018,1011,1005,45,32,4
2011-4-10,11,4,-1,58,1020,1017,1015,37,16,2
2011-4-11,11,3,-3,70,1021,1018,1012,14,6,5
2011-4-12,15,9,4,76,1012,1008,1005,47,16,4
2011-4-13,8,4,2,83,1012,1009,1007,29,19,5
2011-4-14,7,4,3,95,1014,1011,1008,21,13,5
2011-4-15,10,6,2,79,1020,1017,1015,19,8,3
2011-4-16,13,4,-4,68,1022,1021,1020,14,3,
2011-4-17,15,7,-2,69,1025,1024,1022,21,3,
2011-4-18,18,7,-3,63,1025,1023,1020,13,3,
2011-4-19,18,8,-1,66,1020,1019,1018,21,5,4
2011-4-20,19,9,-1,51,1020,1019,1018,19,8,
2011-4-21,22,11,0,58,1018,1017,1016,16,6,
2011-4-22,21,13,6,45,1017,1016,1015,24,13,
2011-4-23,22,12,2,52,1016,1015,1013,21,8,2
2011-4-24,14,10,5,80,1018,1016,1014,21,11,3
2011-4-25,17,9,1,84,1019,1018,1017,23,8,3
2011-4-26,20,12,5,85,1018,1017,1016,21,5,2
2011-4-27,21,12,3,75,1018,1017,1015,24,5,4
2011-4-28,22,13,6,51,1016,1015,1014,29,14,
2011-4-29,22,13,5,60,1015,1014,1012,32,13,1
2011-4-30,19,11,3,76,1013,1010,1009,21,6,2
2011-5-1,13,8,2,86,1010,1008,1006,24,10,3
2011-5-2,11,3,-3,77,1011,1010,1009,21,6,4
2011-5-3,5,3,1,99,1015,1008,1004,32,16,6
2011-5-4,10,4,-1,77,1019,1017,1015,16,10,4
2011-5-5,10,6,0,69,1026,1023,1019,24,13,4
2011-5-6,16,6,-3,63,1028,1026,1025,21,5,1
2011-5-7,16,7,-2,61,1025,1024,1022,26,8,6
2011-5-8,16,11,5,73,1030,1024,1020,32,19,5
2011-5-9,20,11,2,65,1030,1030,1029,23,10,
2011-5-10,23,13,3,62,1029,1027,1024,21,5,
2011-5-11,24,14,5,54,1025,1022,1019,14,3,
2011-5-12,24,14,4,50,1019,1015,1012,13,6,
2011-5-13,17,11,6,70,1021,1017,1012,35,18,4
2011-5-14,19,9,0,62,1021,1017,1012,13,3,2
2011-5-15,13,10,8,91,1017,1013,1010,26,10,5
2011-5-16,16,11,6,73,1021,1019,1017,24,10,3
2011-5-17,18,12,6,70,1022,1020,1019,19,8,4
2011-5-18,23,17,11,65,1021,1020,1019,14,6,2
2011-5-19,26,17,8,59,1020,1019,1017,16,8,1
2011-5-20,27,18,9,61,1019,1019,1018,19,6,2
2011-5-21,24,16,8,77,1022,1020,1019,24,5,3
2011-5-22,26,17,8,68,1021,1019,1017,14,5,1
2011-5-23,22,16,11,72,1025,1023,1018,21,8,5
2011-5-24,26,17,8,63,1024,1021,1018,26,8,
2011-5-25,18,12,5,54,1028,1026,1021,32,16,3
2011-5-26,23,12,1,52,1025,1020,1013,19,8,
2011-5-27,24,18,12,67,1014,1013,1012,26,10,4
2011-5-28,13,11,10,95,1017,1016,1014,14,8,6
2011-5-29,21,16,10,71,1020,1017,1015,16,8,4
2011-5-30,25,17,8,63,1022,1020,1018,21,8,
2011-5-31,29,21,14,65,1018,1016,1013,29,10,4
2011-6-1,26,19,12,80,1022,1017,1015,26,10,4
2011-6-2,22,18,14,84,1027,1025,1022,21,11,4
2011-6-3,25,19,14,69,1029,1027,1025,21,11,3
2011-6-4,27,18,10,58,1025,1021,1017,16,8,2
2011-6-5,28,20,13,66,1017,1015,1012,16,10,1
2011-6-6,27,20,14,71,1012,1011,1009,14,8,1
2011-6-7,27,20,13,67,1010,1009,1008,16,8,2
2011-6-8,24,20,16,78,1008,1006,1004,16,8,3
2011-6-9,20,17,13,85,1012,1009,1005,24,11,6
2011-6-10,19,16,12,70,1014,1013,1012,27,13,4
2011-6-11,21,16,10,64,1016,1014,1014,23,6,1
2011-6-12,23,14,6,61,1017,1016,1016,24,8,
2011-6-13,23,16,8,65,1018,1017,1015,16,6,2
2011-6-14,24,17,10,58,1017,1016,1016,11,5,
2011-6-15,25,19,13,66,1019,1017,1016,14,5,2
2011-6-16,27,20,14,63,1017,1015,1013,21,8,2
2011-6-17,23,19,16,68,1016,1014,1012,23,10,4
2011-6-18,24,18,13,71,1012,1008,1007,27,13,3
2011-6-19,19,16,12,74,1011,1009,1007,29,14,4
2011-6-20,18,14,11,68,1014,1013,1010,37,18,4
2011-6-21,21,16,12,72,1017,1015,1014,27,11,3
2011-6-22,29,22,15,66,1017,1015,1011,21,10,2
2011-6-23,24,20,17,70,1018,1016,1011,32,13,4
2011-6-24,21,16,12,64,1018,1016,1015,32,11,3
2011-6-25,18,13,8,74,1022,1021,1019,26,14,4
2011-6-26,19,11,3,71,1023,1022,1021,23,8,2
2011-6-27,22,16,10,62,1023,1022,1020,24,8,2
2011-6-28,25,17,8,59,1020,1017,1015,32,11,1
2011-6-29,25,20,16,77,1015,1013,1011,21,11,4
2011-6-30,24,20,16,88,1012,1009,1008,27,10,5
2011-7-1,15,12,10,95,1015,1013,1012,29,21,5
2011-7-2,17,13,11,73,1012,1009,1007,40,23,4
2011-7-3,13,11,10,89,1007,1002,999,27,18,7
2011-7-4,18,14,11,94,1011,1008,1006,23,14,5
2011-7-5,19,14,10,89,1013,1011,1011,21,10,5
2011-7-6,22,17,13,83,1011,1009,1008,27,14,3
2011-7-7,27,18,9,69,1012,1011,1009,23,6,
2011-7-8,28,21,15,72,1017,1012,1010,29,10,2
2011-7-9,30,21,12,65,1020,1019,1017,13,5,2
2011-7-10,26,21,17,74,1019,1018,1017,26,10,3
2011-7-11,26,21,16,77,1020,1016,1013,32,16,4
2011-7-12,23,18,13,71,1020,1019,1017,14,10,4
2011-7-13,29,19,10,70,1017,1013,1010,14,11,
2011-7-14,27,22,18,80,1016,1013,1009,23,11,3
2011-7-15,20,17,13,90,1018,1017,1015,21,8,4
2011-7-16,23,16,9,75,1017,1015,1011,11,5,2
2011-7-17,28,19,11,62,1011,1007,1004,13,10,1
2011-7-18,20,18,15,78,1009,1007,1003,23,11,4
2011-7-19,25,20,15,81,1009,1008,1004,19,6,4
2011-7-20,24,20,17,87,1004,1000,998,24,13,4
2011-7-21,18,16,13,92,999,998,997,21,11,5
2011-7-22,13,12,11,96,1006,1001,998,42,23,6
2011-7-23,20,16,11,69,1010,1008,1006,27,18,4
2011-7-24,18,13,8,88,1010,1008,1007,16,8,7
2011-7-25,18,16,13,92,1010,1008,1006,19,10,6
2011-7-26,20,17,14,94,1015,1013,1010,13,5,5
2011-7-27,19,17,15,92,1018,1016,1014,19,8,5
2011-7-28,23,17,12,84,1017,1016,1014,11,6,3
2011-7-29,22,18,14,83,1015,1013,1011,19,6,3
2011-7-30,16,13,12,87,1012,1009,1008,19,11,6
2011-7-31,16,14,14,97,1011,1009,1007,19,10,6
2011-8-1,21,18,15,92,1016,1013,1011,16,11,5
2011-8-2,22,18,14,92,1020,1018,1016,16,8,4
2011-8-3,24,17,10,74,1021,1019,1018,13,5,3
2011-8-4,24,17,10,62,1019,1017,1016,21,11,
2011-8-5,26,18,10,66,1017,1016,1014,14,8,1
2011-8-6,26,21,16,70,1014,1012,1009,19,10,2
2011-8-7,29,23,17,77,1009,1007,1006,26,10,4
2011-8-8,20,18,16,91,1010,1009,1008,16,10,3
2011-8-9,19,16,12,72,1015,1013,1010,27,14,4
2011-8-10,16,13,11,77,1021,1019,1016,32,13,5
2011-8-11,21,14,9,68,1020,1017,1014,26,13,2
2011-8-12,24,19,15,67,1014,1013,1011,19,11,1
2011-8-13,22,18,14,86,1012,1011,1010,26,10,3
2011-8-14,24,19,15,82,1012,1011,1010,13,6,4
2011-8-15,25,20,16,80,1016,1013,1010,16,10,4
2011-8-16,22,17,13,81,1020,1018,1016,21,11,4
2011-8-17,25,18,11,74,1020,1019,1017,10,3,2
2011-8-18,27,21,15,73,1019,1018,1017,14,6,2
2011-8-19,28,22,17,77,1018,1015,1013,34,11,2
2011-8-20,21,16,10,73,1023,1021,1017,29,19,2
2011-8-21,24,16,7,70,1023,1022,1019,11,3,
2011-8-22,30,23,16,68,1019,1018,1017,26,11,1
2011-8-23,28,21,15,71,1021,1020,1017,16,8,2
2011-8-24,30,23,17,74,1018,1017,1016,21,10,1
2011-8-25,28,23,18,84,1017,1016,1015,21,10,3
2011-8-26,33,26,18,73,1017,1014,1012,13,8,1
2011-8-27,33,23,14,54,1019,1012,1011,37,13,5
2011-8-28,21,16,11,77,1022,1020,1019,24,13,3
2011-8-29,23,14,7,73,1019,1015,1013,16,5,2
2011-8-30,20,16,11,74,1015,1014,1013,14,5,2
2011-8-31,19,11,4,72,1016,1015,1014,11,3,2
2011-9-1,21,13,5,71,1016,1015,1014,23,5,
2011-9-2,22,13,5,76,1016,1015,1014,13,3,
2011-9-3,24,14,6,72,1017,1017,1016,11,5,1
2011-9-4,28,19,10,67,1017,1016,1014,19,10,
2011-9-5,31,23,17,64,1016,1012,1011,47,13,5
2011-9-6,21,14,9,75,1023,1021,1017,35,18,4
2011-9-7,19,13,8,80,1018,1012,1010,27,10,4
2011-9-8,14,12,11,92,1011,1008,1006,26,14,4
2011-9-9,17,13,10,80,1014,1011,1006,29,19,5
2011-9-10,21,17,13,82,1017,1016,1015,19,8,3
2011-9-11,28,19,11,76,1017,1015,1012,14,8,1
2011-9-12,24,18,11,80,1014,1013,1010,27,10,3
2011-9-13,24,17,10,71,1014,1013,1012,32,13,3
2011-9-14,20,17,12,81,1018,1015,1013,24,11,4
2011-9-15,20,12,4,72,1020,1018,1018,32,8,3
2011-9-16,17,9,2,77,1021,1020,1019,23,5,2
2011-9-17,22,12,3,72,1020,1017,1014,13,6,
2011-9-18,26,19,13,66,1014,1009,1005,19,10,1
2011-9-19,19,16,12,95,1015,1011,1006,19,11,6
2011-9-20,15,13,12,98,1024,1020,1015,19,11,6
2011-9-21,20,16,12,78,1023,1021,1019,11,6,5
2011-9-22,18,13,9,89,1019,1017,1016,14,5,5
2011-9-23,18,14,11,73,1019,1018,1017,21,10,3
2011-9-24,18,9,1,75,1021,1020,1019,14,3,2
2011-9-25,21,11,2,74,1024,1023,1022,11,5,
2011-9-26,23,14,5,76,1027,1025,1024,16,6,3
2011-9-27,24,14,4,79,1029,1028,1027,14,3,1
2011-9-28,19,12,6,73,1032,1031,1029,16,6,6
2011-9-29,22,13,4,71,1030,1028,1027,24,6,
2011-9-30,23,14,6,80,1029,1028,1028,13,6,4
2011-10-1,24,14,4,77,1028,1027,1025,21,5,
2011-10-2,20,13,6,81,1027,1026,1024,13,3,5
2011-10-3,24,13,3,76,1024,1022,1020,24,6,
2011-10-4,24,17,11,70,1020,1019,1018,24,8,1
2011-10-5,18,14,12,74,1020,1019,1018,26,13,5
2011-10-6,20,17,13,71,1019,1013,1006,32,13,3
2011-10-7,17,12,6,90,1017,1007,1005,19,11,4
2011-10-8,9,7,5,93,1009,1006,1004,24,10,5
2011-10-9,9,6,2,95,1020,1015,1009,14,8,5
2011-10-10,10,7,4,90,1019,1015,1011,24,13,5
2011-10-11,16,12,9,92,1012,1011,1010,34,23,6
2011-10-12,13,8,3,85,1017,1013,1009,35,21,5
2011-10-13,10,7,3,91,1026,1021,1017,26,14,4
2011-10-14,8,4,0,88,1033,1030,1026,21,10,5
2011-10-15,7,3,1,93,1033,1032,1031,19,10,5
2011-10-16,9,2,-5,80,1034,1032,1030,16,8,
2011-10-17,12,3,-4,71,1029,1026,1022,13,6,
2011-10-18,12,6,1,68,1022,1017,1012,32,11,
2011-10-19,13,9,6,70,1017,1014,1012,19,8,3
2011-10-20,8,6,3,94,1025,1021,1018,21,10,5
2011-10-21,9,2,-4,88,1029,1027,1025,14,6,2
2011-10-22,9,4,0,85,1029,1028,1027,21,6,4
2011-10-23,8,6,4,91,1027,1026,1026,16,11,6
2011-10-24,9,7,5,95,1026,1023,1021,21,16,5
2011-10-25,11,7,4,90,1021,1019,1017,24,16,3
2011-10-26,12,10,8,86,1022,1019,1017,21,14,4
2011-10-27,16,10,4,85,1024,1023,1022,13,5,
2011-10-28,16,9,3,85,1028,1026,1023,19,5,2
2011-10-29,11,6,1,89,1028,1028,1026,8,5,6
2011-10-30,12,9,7,82,1026,1024,1022,23,6,6
2011-10-31,14,10,6,90,1023,1022,1022,11,6,6
2011-11-1,15,10,5,85,1022,1021,1020,14,6,4
2011-11-2,15,7,-1,88,1021,1020,1018,11,5,3
2011-11-3,17,7,-2,80,1018,1016,1014,10,6,6
2011-11-4,17,8,-1,74,1015,1014,1013,14,8,
2011-11-5,17,9,1,79,1018,1015,1014,14,10,
2011-11-6,16,10,3,74,1022,1020,1018,14,11,
2011-11-7,17,7,-3,83,1025,1024,1022,10,5,
2011-11-8,16,7,-2,83,1025,1025,1024,10,5,
2011-11-9,15,6,-3,90,1025,1024,1023,21,3,6
2011-11-10,5,2,0,80,1030,1027,1025,27,18,5
2011-11-11,4,0,-4,72,1035,1033,1030,27,21,5
2011-11-12,8,0,-7,80,1038,1037,1035,11,5,
2011-11-13,0,-3,-7,96,1037,1036,1033,13,6,6
2011-11-14,4,-1,-6,92,1032,1027,1024,10,5,4
2011-11-15,0,-3,-6,99,1026,1025,1024,11,6,6
2011-11-16,3,0,-3,99,1027,1026,1025,11,5,6
2011-11-17,6,1,-3,92,1026,1024,1022,16,8,5
2011-11-18,1,0,-1,87,1025,1024,1024,11,8,6
2011-11-19,3,-1,-5,89,1025,1024,1023,13,5,5
2011-11-20,5,-1,-6,88,1025,1024,1024,13,3,5
2011-11-21,4,1,-1,84,1024,1022,1021,11,5,6
2011-11-22,2,-1,-3,87,1027,1023,1021,14,6,5
2011-11-23,1,-1,-3,92,1031,1029,1027,14,11,6
2011-11-24,3,1,-1,88,1033,1032,1031,16,11,6
2011-11-25,6,2,-1,90,1032,1028,1023,27,11,6
2011-11-26,6,2,-1,86,1026,1025,1023,27,21,5
2011-11-27,8,4,2,77,1024,1017,1013,34,23,4
2011-11-28,7,1,-6,76,1028,1024,1017,35,23,5
2011-11-29,7,0,-7,83,1028,1025,1022,11,6,
2011-11-30,4,2,0,91,1028,1025,1022,24,13,5
2011-12-1,5,3,2,95,1028,1024,1018,16,8,6
2011-12-2,8,4,1,79,1018,1014,1012,24,16,4
2011-12-3,5,3,1,88,1016,1012,1006,34,13,5
2011-12-4,9,7,5,85,1006,1002,999,34,23,4
2011-12-5,10,5,0,90,1005,997,988,39,18,5
2011-12-6,3,1,0,80,1008,1006,1005,23,16,4
2011-12-7,3,1,0,86,1008,1005,997,24,13,5
2011-12-8,3,2,1,92,1019,1010,1000,35,26,5
2011-12-9,6,3,1,81,1017,1010,1008,27,16,6
2011-12-10,4,2,0,81,1015,1011,1009,24,13,2
2011-12-11,3,0,-2,82,1020,1018,1015,14,11,2
2011-12-12,4,1,-2,82,1018,1013,1010,19,6,6
2011-12-13,7,3,1,85,1014,1011,1008,14,8,5
2011-12-14,7,4,2,77,1011,1009,1007,23,13,1
2011-12-15,7,4,2,78,1012,1010,1008,26,14,
2011-12-16,8,4,1,78,1008,994,980,24,11,3
2011-12-17,9,4,1,79,996,988,980,35,24,5
2011-12-18,3,2,1,77,1011,1004,997,32,24,5
2011-12-19,2,-3,-7,83,1017,1016,1012,16,11,4
2011-12-20,2,-4,-11,90,1017,1013,1010,8,2,1
2011-12-21,-1,-6,-11,94,1013,1010,1008,16,6,6
2011-12-22,-1,-2,-2,97,1022,1019,1014,13,10,6
2011-12-23,1,-4,-8,96,1022,1020,1015,10,5,5
2011-12-24,4,2,1,96,1019,1014,1012,29,11,6
2011-12-25,3,2,1,88,1031,1027,1020,27,19,6
2011-12-26,5,3,2,94,1034,1032,1030,21,14,6
2011-12-27,6,6,5,98,1034,1033,1032,19,14,6
2011-12-28,6,4,3,94,1032,1028,1020,29,13,6
2011-12-29,4,2,1,87,1020,1017,1012,32,23,5
2011-12-30,2,1,0,86,1012,1005,1003,26,18,5
2011-12-31,1,0,-1,97,1015,1012,1008,21,16,5
2012-1-1,4,0,-3,92,1015,1014,1014,21,10,6
2012-1-2,10,7,4,82,1014,1011,1009,27,18,5
2012-1-3,7,6,4,84,1021,1017,1011,23,16,5
2012-1-4,8,4,2,82,1012,1009,1007,32,23,4
2012-1-5,5,3,2,83,1010,991,980,40,26,5
2012-1-6,3,1,0,93,1012,996,982,40,27,6
2012-1-7,3,0,-2,87,1014,1011,1006,23,16,6
2012-1-8,3,1,0,97,1014,1010,1006,21,14,6
2012-1-9,2,1,0,97,1022,1019,1014,16,11,6
2012-1-10,3,1,0,95,1028,1022,1017,21,13,6
2012-1-11,5,3,2,91,1028,1027,1024,26,14,6
2012-1-12,7,6,4,85,1025,1017,1007,42,23,5
2012-1-13,3,1,-1,91,1010,1008,1007,39,31,5
2012-1-14,0,-3,-6,91,1014,1010,1007,39,29,5
2012-1-15,-2,-3,-5,94,1020,1016,1013,27,19,6
2012-1-16,-2,-4,-7,94,1022,1021,1020,19,10,5
2012-1-17,-2,-6,-10,98,1025,1021,1018,11,6,6
2012-1-18,1,-6,-11,95,1026,1025,1019,21,8,6
2012-1-19,3,0,-1,92,1019,1012,1004,26,18,7
2012-1-20,3,1,-1,87,1008,1005,1004,39,24,5
2012-1-21,2,0,-1,90,1011,1007,996,24,16,6
2012-1-22,3,1,0,92,1001,999,995,32,21,6
2012-1-23,2,0,-1,92,1010,1006,999,32,19,5
2012-1-24,1,-1,-3,94,1019,1014,1010,13,5,5
2012-1-25,-1,-4,-8,97,1023,1021,1019,13,8,5
2012-1-26,-3,-8,-13,90,1026,1024,1023,23,11,5
2012-1-27,-9,-12,-15,80,1029,1028,1026,19,11,
2012-1-28,-1,-9,-16,82,1031,1030,1029,16,6,
2012-1-29,-5,-11,-17,69,1035,1033,1031,21,11,
2012-1-30,-7,-12,-16,74,1035,1034,1034,35,18,
2012-1-31,-8,-13,-19,77,1034,1032,1031,23,14,
2012-2-1,-12,-16,-19,80,1032,1031,1030,26,14,1
2012-2-2,-10,-17,-24,81,1035,1031,1031,19,5,2
2012-2-3,-13,-20,-27,77,1035,1033,1032,13,5,4
2012-2-4,-14,-21,-27,75,1035,1034,1033,14,5,
2012-2-5,-12,-15,-18,72,1033,1033,1032,16,10,2
2012-2-6,-13,-16,-17,80,1033,1031,1030,14,10,5
2012-2-7,-9,-12,-14,83,1035,1032,1030,23,14,6
2012-2-8,-6,-12,-17,75,1036,1035,1031,16,8,3
2012-2-9,-9,-13,-16,87,1032,1028,1026,21,5,4
2012-2-10,-10,-16,-22,83,1036,1035,1033,14,5,2
2012-2-11,-10,-18,-25,76,1035,1032,1030,19,3,
2012-2-12,-6,-16,-25,75,1030,1027,1023,10,2,
2012-2-13,-7,-14,-21,83,1023,1018,1015,11,3,6
2012-2-14,0,-4,-9,85,1015,1012,1005,13,5,5
2012-2-15,-1,-4,-7,95,1004,991,985,42,26,6
2012-2-16,-3,-4,-6,90,1018,1011,997,34,21,6
2012-2-17,1,-2,-4,96,1017,1013,1011,24,13,6
2012-2-18,3,2,1,92,1017,1016,1014,23,14,6
2012-2-19,5,2,0,86,1021,1014,1011,21,11,4
2012-2-20,2,-2,-6,79,1033,1028,1021,35,14,4
2012-2-21,3,-3,-10,73,1033,1029,1026,27,11,4
2012-2-22,3,1,0,90,1029,1027,1022,21,14,6
2012-2-23,4,3,2,87,1021,1016,1012,39,26,5
2012-2-24,7,4,3,97,1016,1013,1011,32,24,6
2012-2-25,7,4,2,80,1014,1012,1009,42,32,5
2012-2-26,4,0,-3,76,1019,1013,1009,35,24,4
2012-2-27,0,-3,-6,79,1021,1020,1019,26,13,4
2012-2-28,6,-1,-7,94,1021,1014,1007,24,8,6
2012-2-29,10,5,0,80,1022,1016,1008,26,19,4
2012-3-1,8,3,-1,100,1022,1021,1020,24,8,6
2012-3-2,7,4,2,91,1026,1022,1020,26,19,6
2012-3-3,6,1,-3,71,1026,1026,1025,24,10,1
2012-3-4,4,-2,-8,81,1026,1025,1023,13,5,5
2012-3-5,2,-4,-9,71,1023,1022,1021,19,8,
2012-3-6,1,-4,-9,70,1030,1026,1023,21,6,1
2012-3-7,2,-6,-13,66,1030,1026,1020,13,5,
2012-3-8,4,-1,-5,68,1027,1020,1017,23,11,5
2012-3-9,2,0,-2,97,1035,1033,1027,14,10,5
2012-3-10,8,3,-2,77,1035,1030,1024,23,11,5
2012-3-11,8,3,-1,70,1024,1020,1018,40,21,6
2012-3-12,6,2,-2,88,1023,1021,1019,23,11,6
2012-3-13,7,6,4,95,1025,1024,1023,23,13,6
2012-3-14,5,4,4,97,1027,1024,1023,24,19,6
2012-3-15,7,2,-3,85,1030,1028,1027,23,11,5
2012-3-16,16,6,-4,70,1027,1023,1016,21,10,
2012-3-17,20,13,7,47,1021,1019,1016,21,13,
2012-3-18,19,9,0,59,1016,1015,1013,16,6,
2012-3-19,9,6,2,70,1030,1022,1013,32,14,5
2012-3-20,12,6,0,57,1033,1032,1030,27,14,2
2012-3-21,12,8,5,70,1033,1032,1032,27,14,5
2012-3-22,11,7,1,83,1034,1032,1030,13,6,6
2012-3-23,17,7,-3,77,1030,1026,1024,14,3,1
2012-3-24,17,7,-2,75,1025,1024,1023,11,2,3
2012-3-25,15,7,-2,66,1027,1024,1022,29,10,3
2012-3-26,10,4,-1,60,1032,1030,1027,21,13,5
2012-3-27,16,8,0,60,1029,1024,1020,37,16,1
2012-3-28,18,10,2,62,1025,1020,1013,45,14,3
2012-3-29,11,6,2,70,1013,1008,1004,40,27,5
2012-3-30,7,3,1,91,1006,1004,1002,37,18,6
2012-3-31,6,2,-1,93,1002,998,994,48,29,5
2012-4-1,5,2,-1,81,1011,1008,1003,37,24,5
2012-4-2,7,4,2,67,1008,1005,1003,34,23,6
2012-4-3,14,6,-2,72,1009,1008,1007,14,6,3
2012-4-4,19,12,5,67,1011,1006,1004,24,14,2
2012-4-5,7,6,4,91,1015,1014,1012,19,11,6
2012-4-6,4,3,3,94,1013,1009,1004,19,11,6
2012-4-7,10,6,1,86,1004,1000,998,24,13,5
2012-4-8,1,-1,-4,77,1011,1006,1001,27,19,5
2012-4-9,7,-1,-8,55,1012,1011,1009,11,5,
2012-4-10,13,6,-1,41,1009,1007,1004,19,10,
2012-4-11,17,10,4,41,1004,1000,998,23,10,
2012-4-12,16,11,6,63,1001,999,998,24,8,4
2012-4-13,14,8,3,77,1004,1003,1001,21,14,4
2012-4-14,13,9,6,83,1004,1002,1000,26,14,5
2012-4-15,10,9,8,96,1000,999,998,21,16,6
2012-4-16,9,7,5,93,1012,1004,999,27,16,6
2012-4-17,9,6,2,60,1013,1011,1008,16,10,4
2012-4-18,14,7,-1,64,1008,1002,998,26,13,2
2012-4-19,16,8,1,71,998,996,994,11,6,1
2012-4-20,18,11,4,63,999,996,994,21,8,2
2012-4-21,15,10,4,77,1005,1003,1000,21,10,2
2012-4-22,16,8,1,74,1008,1006,1005,23,8,4
2012-4-23,15,10,4,69,1009,1008,1006,21,10,4
2012-4-24,16,9,2,71,1006,1003,1000,19,10,2
2012-4-25,15,11,7,65,1011,1006,1000,24,14,3
2012-4-26,23,14,5,48,1015,1013,1011,16,10,
2012-4-27,26,16,5,53,1021,1018,1016,14,6,
2012-4-28,28,17,7,53,1023,1021,1018,16,6,
2012-4-29,28,20,12,34,1019,1016,1012,29,13,
2012-4-30,29,21,13,34,1016,1015,1014,23,10,
2012-5-1,29,19,9,52,1017,1016,1015,29,5,4
2012-5-2,28,20,11,62,1017,1014,1012,24,6,3
2012-5-3,26,17,8,67,1011,1008,1006,32,6,2
2012-5-4,18,16,14,92,1006,1005,1004,21,8,5
2012-5-5,23,16,9,66,1006,1005,1004,24,8,3
2012-5-6,19,13,8,79,1013,1008,1004,24,13,4
2012-5-7,9,7,6,93,1020,1016,1012,16,11,6
2012-5-8,16,8,0,76,1021,1020,1018,19,6,2
2012-5-9,22,11,1,65,1021,1020,1019,13,6,
2012-5-10,26,17,8,62,1024,1023,1021,16,6,
2012-5-11,27,19,12,53,1025,1023,1020,27,10,
2012-5-12,20,13,6,82,1027,1022,1018,32,11,5
2012-5-13,9,4,0,82,1027,1026,1024,23,10,5
2012-5-14,14,8,3,71,1025,1021,1017,26,11,4
2012-5-15,12,8,5,80,1016,1011,1008,24,10,5
2012-5-16,12,9,7,78,1013,1011,1009,26,18,4
2012-5-17,12,8,1,61,1020,1017,1014,35,23,3
2012-5-18,16,6,-4,63,1020,1019,1017,21,6,1
2012-5-19,22,12,2,63,1019,1017,1015,14,8,1
2012-5-20,27,17,7,61,1016,1013,1010,23,10,1
2012-5-21,28,19,10,56,1011,1009,1007,21,10,2
2012-5-22,28,20,13,56,1011,1008,1008,39,14,1
2012-5-23,28,21,14,50,1019,1015,1011,32,16,1
2012-5-24,21,16,12,66,1023,1021,1019,26,13,1
2012-5-25,19,13,8,54,1024,1023,1022,24,14,1
2012-5-26,21,12,3,54,1022,1021,1019,23,8,1
2012-5-27,21,12,3,57,1020,1019,1015,27,5,1
2012-5-28,19,13,8,75,1023,1013,1011,19,5,3
2012-5-29,24,14,5,61,1011,1010,1008,66,8,2
2012-5-30,20,16,11,53,1016,1014,1011,29,13,3
2012-5-31,18,13,9,64,1018,1016,1012,24,11,2
2012-6-1,16,13,9,83,1012,1008,1005,39,16,5
2012-6-2,16,11,7,60,1014,1013,1012,39,21,2
2012-6-3,20,11,3,70,1014,1010,1003,14,5,2
2012-6-4,19,16,13,88,1011,1008,1003,24,13,6
2012-6-5,16,13,10,94,1015,1011,1009,26,5,5
2012-6-6,17,13,9,75,1015,1013,1010,19,10,4
2012-6-7,22,17,13,65,1010,1009,1008,24,8,2
2012-6-8,25,19,13,66,1012,1008,1007,26,11,3
2012-6-9,20,18,13,83,1016,1014,1011,19,11,3
2012-6-10,22,16,10,85,1014,1010,1005,29,5,4
2012-6-11,17,14,12,89,1006,1005,1005,14,11,5
2012-6-12,20,14,9,86,1006,1003,1001,16,6,3
2012-6-13,20,17,14,93,1012,1005,1000,32,11,5
2012-6-14,16,13,11,95,1020,1016,1012,21,11,6
2012-6-15,20,15,10,74,1023,1021,1020,11,8,4
2012-6-16,30,20,11,57,1021,1020,1018,14,10,
2012-6-17,28,22,17,62,1023,1021,1018,24,10,1
2012-6-18,31,22,14,65,1023,1020,1016,19,6,1
2012-6-19,27,22,18,65,1021,1019,1017,21,8,1
2012-6-20,30,22,14,70,1020,1015,1012,21,13,3
2012-6-21,27,22,18,81,1012,1010,1009,21,10,3
